File Name,Duration,ttc,ttc2
UKBuDqU8qTM_003470,12.0,3.2,6.0
UKBuDqU8qTM_003815,18.3,2.4,18.3
UKBuDqU8qTM_003999,27.0,3.2,6.1
UKBuDqU8qTM_004270,15.8,3.2,7.3
UKBuDqU8qTM_004529,9.9,6.8,7.7
UKBuDqU8qTM_004969,7.9,4.7,5.5
UKBuDqU8qTM_005119,11.0,4.1,7.5
UKBuDqU8qTM_005230,5.7,4.9,5.7
UKBuDqU8qTM_005330,9.9,3.5,6.2
UKBuDqU8qTM_005610,10.9,6.6,8.5
UKBuDqU8qTM_005800,13.6,6.8,8.7
UOjQsfDXjO0_000075,14.5,7.7,11.0
UOjQsfDXjO0_000361,13.9,3.1,8.4
UOjQsfDXjO0_000501,11.9,5.8,7.5
UOjQsfDXjO0_000621,13.9,3.2,6.9
UOjQsfDXjO0_000761,13.9,4.4,8.2
UOjQsfDXjO0_000901,10.9,4.1,6.7
UOjQsfDXjO0_001011,17.0,7.0,9.7
UOjQsfDXjO0_001417,12.0,6.5,9.7
UOjQsfDXjO0_001538,8.9,3.7,5.9
UOjQsfDXjO0_001718,13.9,8.4,12.6
UOjQsfDXjO0_001977,17.9,7.7,11.5
UOjQsfDXjO0_002436,16.0,3.4,6.4
UOjQsfDXjO0_002917,15.9,3.8,8.8
UOjQsfDXjO0_003227,11.9,4.4,7.9
UOjQsfDXjO0_003347,11.9,5.5,8.6
UOjQsfDXjO0_003467,13.9,5.2,8.0
UOjQsfDXjO0_004067,7.6,6.5,7.6
UOjQsfDXjO0_004178,7.9,2.9,6.0
UOjQsfDXjO0_004258,11.7,6.4,7.9
UOjQsfDXjO0_004376,11.9,5.1,9.9
UOjQsfDXjO0_004496,11.9,5.0,9.2
UOjQsfDXjO0_004616,9.6,2.8,4.3
UOjQsfDXjO0_004713,8.9,4.1,5.7
UOjQsfDXjO0_004803,14.9,4.4,7.9
UOjQsfDXjO0_005033,11.9,4.4,6.0
UOjQsfDXjO0_005153,18.0,4.5,8.5
UOjQsfDXjO0_005414,19.9,13.4,16.9
UOjQsfDXjO0_005794,15.6,6.4,9.0
UbDCiQVuzPY_000075,12.3,4.7,6.8
UbDCiQVuzPY_000199,23.9,5.6,9.2
UbDCiQVuzPY_000714,9.9,5.2,5.9
UbDCiQVuzPY_000814,23.0,5.3,8.7
UbDCiQVuzPY_001045,9.9,5.1,6.6
UbDCiQVuzPY_001145,11.9,7.0,10.0
UbDCiQVuzPY_001265,11.3,3.5,7.9
UbDCiQVuzPY_001585,10.9,4.0,6.4
UbDCiQVuzPY_001695,9.0,3.2,7.1
UbDCiQVuzPY_001786,7.9,2.6,6.2
UbDCiQVuzPY_001866,13.9,6.6,11.1
UbDCiQVuzPY_002006,7.9,2.7,3.9
UbDCiQVuzPY_002416,10.0,3.5,7.7
UbDCiQVuzPY_002517,8.9,4.0,6.0
UbDCiQVuzPY_002731,11.9,7.1,9.4
UbDCiQVuzPY_003061,11.0,2.7,7.3
UbDCiQVuzPY_003172,7.9,4.9,6.4
UbDCiQVuzPY_003252,8.9,3.7,5.4
UbDCiQVuzPY_003342,14.9,6.8,9.5
UbDCiQVuzPY_003612,15.9,9.4,14.6
UbDCiQVuzPY_003772,8.9,2.5,5.5
UbDCiQVuzPY_003862,11.9,4.2,6.8
UbDCiQVuzPY_004203,10.9,3.3,6.7
UbDCiQVuzPY_004593,10.6,2.6,5.6
UjkeNSr2dXQ_000170,9.9,2.8,6.4
UjkeNSr2dXQ_000270,12.3,4.4,5.6
UjkeNSr2dXQ_000757,14.0,4.1,6.4
UjkeNSr2dXQ_001394,10.7,3.9,9.8
UjkeNSr2dXQ_001502,9.3,1.6,3.2
UjkeNSr2dXQ_001596,12.6,2.1,3.9
UjkeNSr2dXQ_001723,11.1,5.6,7.2
UjkeNSr2dXQ_003465,10.1,4.5,6.9
UjkeNSr2dXQ_003567,8.1,2.9,4.0
UjkeNSr2dXQ_003649,11.0,3.9,5.8
UjkeNSr2dXQ_003841,9.4,3.9,5.4
UjkeNSr2dXQ_004135,7.9,2.4,3.7
UjkeNSr2dXQ_004340,9.6,3.0,8.5
UjkeNSr2dXQ_004540,9.2,3.6,6.0
UjkeNSr2dXQ_005158,12.4,3.8,8.9
UjkeNSr2dXQ_005283,9.0,2.3,3.3
UjkeNSr2dXQ_005374,8.8,3.0,3.6
UjkeNSr2dXQ_005463,6.3,1.3,3.2
UjkeNSr2dXQ_005585,10.8,5.0,8.0
UjkeNSr2dXQ_005770,6.8,1.9,4.2
UjkeNSr2dXQ_005839,6.5,2.1,4.6
V3--0ubJkNE_000062,8.7,2.8,4.2
V3--0ubJkNE_000235,10.4,1.0,3.9
V3--0ubJkNE_000340,11.2,2.1,7.9
V3--0ubJkNE_000979,8.5,1.2,3.8
V3--0ubJkNE_001160,22.1,2.1,12.1
V3--0ubJkNE_001467,10.3,2.0,4.9
V3--0ubJkNE_001660,8.7,2.3,6.0
V3--0ubJkNE_001748,6.9,2.2,4.2
V3--0ubJkNE_001818,9.4,2.6,4.8
V3--0ubJkNE_001913,6.8,1.5,4.2
V3--0ubJkNE_001982,8.7,2.8,4.0
V3--0ubJkNE_002152,12.9,4.6,10.3
V3--0ubJkNE_002472,9.5,4.4,5.7
V3--0ubJkNE_002678,10.8,4.3,6.3
V3--0ubJkNE_003656,13.6,2.2,4.2
V3--0ubJkNE_003878,6.1,2.6,4.3
V3--0ubJkNE_004156,8.5,3.2,5.0
V3--0ubJkNE_004713,8.4,3.3,6.1
V3--0ubJkNE_004893,12.7,1.9,10.0
V3--0ubJkNE_005461,7.0,3.1,5.3
V3--0ubJkNE_005741,8.4,3.0,6.0
V3--0ubJkNE_006041,6.5,2.2,5.0
Vtpe3HAIEm4_000061,13.2,2.3,10.1
Vtpe3HAIEm4_000729,8.5,4.3,5.8
Vtpe3HAIEm4_001012,8.7,3.0,5.1
Vtpe3HAIEm4_001304,8.7,2.9,5.9
Vtpe3HAIEm4_001596,8.8,4.2,5.9
Vtpe3HAIEm4_001775,13.2,3.8,7.7
Vtpe3HAIEm4_002007,7.5,3.2,4.6
Vtpe3HAIEm4_002242,9.3,3.6,6.6
Vtpe3HAIEm4_002771,9.7,3.0,5.3
Vtpe3HAIEm4_002972,8.5,3.3,5.7
Vtpe3HAIEm4_003284,6.4,0.3,3.2
Vtpe3HAIEm4_003523,8.4,4.3,6.7
Vtpe3HAIEm4_003608,8.7,3.9,5.6
Vtpe3HAIEm4_003760,6.0,2.5,5.3
Vtpe3HAIEm4_004397,11.2,6.5,7.9
Vtpe3HAIEm4_004510,10.5,4.0,7.4
Vtpe3HAIEm4_004689,7.7,2.1,6.0
Vtpe3HAIEm4_005072,8.1,4.5,6.9
Vtpe3HAIEm4_005154,7.9,1.7,4.2
Vtpe3HAIEm4_005374,8.5,3.1,5.7
VxWJchENocA_000160,8.7,3.4,5.4
VxWJchENocA_000248,5.9,2.0,4.8
VxWJchENocA_000886,7.4,2.8,5.5
VxWJchENocA_001082,4.7,1.4,2.3
VxWJchENocA_001130,8.4,2.5,6.6
VxWJchENocA_001827,8.2,1.5,4.7
VxWJchENocA_002023,7.1,2.9,4.9
VxWJchENocA_002424,10.3,3.4,6.0
VxWJchENocA_002584,7.8,2.6,4.5
VxWJchENocA_002663,8.3,2.6,5.4
VxWJchENocA_002747,8.6,2.3,4.8
VxWJchENocA_003507,10.2,2.7,6.1
VxWJchENocA_004282,5.5,2.0,3.5
W6YrlYyWguc_000075,12.2,6.4,10.5
W6YrlYyWguc_000325,16.9,7.2,14.7
W6YrlYyWguc_000495,12.0,5.3,10.4
W6YrlYyWguc_000616,11.9,5.7,8.0
W6YrlYyWguc_000736,11.9,5.4,7.6
W6YrlYyWguc_001116,15.9,6.2,11.1
W6YrlYyWguc_001276,13.9,2.2,10.5
W6YrlYyWguc_001416,11.9,5.8,8.5
W6YrlYyWguc_001536,10.9,4.5,6.6
W6YrlYyWguc_001646,10.9,6.4,8.1
W6YrlYyWguc_001756,14.9,9.2,14.3
W6YrlYyWguc_002233,15.2,2.7,12.3
W6YrlYyWguc_002386,16.9,8.2,10.2
W6YrlYyWguc_002877,10.8,2.8,6.2
W6YrlYyWguc_003636,9.9,5.0,8.8
W6YrlYyWguc_003736,7.9,3.6,4.7
W6YrlYyWguc_004017,6.9,3.4,5.3
W6YrlYyWguc_004087,9.9,3.2,6.2
W6YrlYyWguc_004686,10.9,3.5,7.6
W6YrlYyWguc_004796,10.0,2.8,4.4
W6YrlYyWguc_005016,9.9,3.9,7.1
W6YrlYyWguc_005267,9.9,3.6,7.0
W6YrlYyWguc_005687,9.9,4.8,6.0
WWyeuvpHmfc_000051,15.3,3.5,12.2
WWyeuvpHmfc_000597,8.7,3.6,6.8
WWyeuvpHmfc_001197,7.7,2.2,5.2
WWyeuvpHmfc_001537,8.3,1.4,4.0
WWyeuvpHmfc_001621,8.8,3.1,4.7
WWyeuvpHmfc_002251,10.1,3.3,5.7
WWyeuvpHmfc_002453,8.7,3.2,4.4
WWyeuvpHmfc_002541,9.1,2.0,4.1
WWyeuvpHmfc_002848,8.3,2.0,3.7
WWyeuvpHmfc_003179,7.5,2.5,5.5
WWyeuvpHmfc_003415,8.1,3.0,4.6
WWyeuvpHmfc_003497,6.4,3.1,4.1
WWyeuvpHmfc_003648,8.7,3.7,5.7
WWyeuvpHmfc_003816,11.4,4.2,5.9
WWyeuvpHmfc_004010,9.0,3.0,4.8
WWyeuvpHmfc_004541,10.7,3.6,7.8
WWyeuvpHmfc_004984,8.1,4.3,5.5
WWyeuvpHmfc_005628,7.0,1.4,4.9
WWyeuvpHmfc_005699,16.1,2.1,5.2
WWyeuvpHmfc_005861,12.9,6.4,8.9
X8VgGb1fJDU_000052,14.5,5.5,7.0
X8VgGb1fJDU_000652,8.4,3.8,7.4
X8VgGb1fJDU_000737,9.8,5.2,6.1
X8VgGb1fJDU_000836,10.1,5.0,7.1
X8VgGb1fJDU_001181,5.1,3.6,4.8
X8VgGb1fJDU_001233,9.2,3.4,7.5
X8VgGb1fJDU_001455,10.8,4.6,6.8
X8VgGb1fJDU_001564,11.2,5.4,8.0
X8VgGb1fJDU_001780,11.6,0.6,2.7
X8VgGb1fJDU_001897,8.8,3.6,6.3
X8VgGb1fJDU_001986,10.3,3.3,4.9
X8VgGb1fJDU_002745,9.0,4.2,7.1
X8VgGb1fJDU_002836,8.6,4.6,6.0
X8VgGb1fJDU_002923,9.0,2.5,4.9
X8VgGb1fJDU_003186,7.9,2.1,4.4
Y4rb2_HaBdQ_000240,8.8,3.2,5.6
Y4rb2_HaBdQ_000416,10.1,4.7,6.1
Y4rb2_HaBdQ_000657,8.8,2.5,3.7
Y4rb2_HaBdQ_000746,13.2,3.7,5.9
Y4rb2_HaBdQ_000998,10.9,3.2,7.4
Y4rb2_HaBdQ_001571,6.5,3.0,4.9
Y4rb2_HaBdQ_001637,7.8,4.0,5.7
Y4rb2_HaBdQ_001779,9.6,4.3,6.8
Y4rb2_HaBdQ_001876,15.9,5.9,11.0
Y4rb2_HaBdQ_002036,9.3,2.1,3.6
Y4rb2_HaBdQ_002130,6.7,3.9,5.3
Y4rb2_HaBdQ_002198,8.5,4.0,5.8
Y4rb2_HaBdQ_002708,12.4,3.8,7.0
Y4rb2_HaBdQ_002833,9.4,3.7,5.5
Y4rb2_HaBdQ_003055,9.3,6.2,7.9
Y4rb2_HaBdQ_003457,12.0,3.1,6.4
Y4rb2_HaBdQ_004022,10.3,3.7,6.7
Y4rb2_HaBdQ_004593,8.4,3.1,5.2
Y4rb2_HaBdQ_004838,10.3,5.3,8.6
Y4rb2_HaBdQ_004942,10.3,5.5,8.5
YBEYOS3A3Ic_000532,13.4,6.2,9.3
YBEYOS3A3Ic_000667,10.9,4.2,5.0
YBEYOS3A3Ic_001201,11.7,3.5,7.1
YBEYOS3A3Ic_001633,9.3,3.8,5.4
YBEYOS3A3Ic_001727,9.6,3.4,5.0
YBEYOS3A3Ic_001824,6.8,2.4,4.7
YBEYOS3A3Ic_001972,8.5,3.0,5.5
YBEYOS3A3Ic_002478,11.1,6.0,8.4
YBEYOS3A3Ic_002698,11.9,6.4,8.6
YBEYOS3A3Ic_002950,7.6,0.3,4.8
YBEYOS3A3Ic_003027,9.4,4.2,6.5
YBEYOS3A3Ic_003510,12.7,5.5,8.3
YBEYOS3A3Ic_003750,7.5,2.3,4.8
YBEYOS3A3Ic_004221,8.3,3.5,5.4
YBEYOS3A3Ic_004656,7.6,3.0,4.9
YBEYOS3A3Ic_004858,7.1,2.9,4.4
YBEYOS3A3Ic_004930,6.9,3.2,4.8
YBEYOS3A3Ic_005673,7.5,2.6,5.9
YBEYOS3A3Ic_005830,7.3,3.1,4.5
Z9K13eBUwJM_000061,7.3,1.2,5.7
Z9K13eBUwJM_000332,12.8,6.3,8.8
Z9K13eBUwJM_000539,8.9,2.8,6.5
Z9K13eBUwJM_000629,11.8,3.3,9.4
Z9K13eBUwJM_000871,10.2,4.3,8.6
Z9K13eBUwJM_000974,7.6,3.3,7.4
Z9K13eBUwJM_001167,10.8,1.4,6.9
Z9K13eBUwJM_001276,4.6,0.6,2.9
Z9K13eBUwJM_001323,8.3,1.6,5.4
Z9K13eBUwJM_001407,8.0,3.5,7.3
Z9K13eBUwJM_001488,9.8,2.4,7.3
Z9K13eBUwJM_001587,12.5,3.7,7.3
Z9K13eBUwJM_001713,7.9,3.0,3.9
Z9K13eBUwJM_001897,9.5,3.3,7.6
Z9K13eBUwJM_002323,8.0,3.3,6.8
Z9K13eBUwJM_002500,13.8,0.7,3.1
Z9K13eBUwJM_002799,14.4,1.8,14.4
Z9K13eBUwJM_002944,6.3,0.3,2.5
Z9K13eBUwJM_003008,4.4,3.3,4.4
Z9K13eBUwJM_003105,10.5,5.1,7.2
Z9K13eBUwJM_003518,7.6,2.8,4.2
Z9K13eBUwJM_003595,12.9,8.9,9.6
Z9K13eBUwJM_003725,8.3,3.5,4.8
Z9K13eBUwJM_004006,15.9,13.0,14.8
Z9K13eBUwJM_004167,9.5,2.5,8.4
Z9K13eBUwJM_004263,3.9,3.0,3.9
Z9K13eBUwJM_004400,14.0,4.9,8.8
Z9K13eBUwJM_004541,7.6,1.6,5.1
Z9K13eBUwJM_004618,5.8,3.7,5.1
Z9K13eBUwJM_004745,7.9,3.6,7.3
Z9K13eBUwJM_004933,9.5,3.3,6.6
Z9K13eBUwJM_005029,6.3,1.7,4.9
Z9K13eBUwJM_005200,8.0,4.8,6.1
Z9K13eBUwJM_005447,10.9,4.3,8.8
Z9K13eBUwJM_005606,6.3,2.2,3.8
Z9K13eBUwJM_005670,8.0,2.5,4.1
Z9K13eBUwJM_005751,8.1,2.9,7.0
Z9K13eBUwJM_005905,8.7,4.8,7.9
Z9K13eBUwJM_006062,5.1,1.3,3.0
ZIts2XH28SA_000171,9.9,3.6,7.0
ZIts2XH28SA_000441,11.0,5.5,9.2
ZIts2XH28SA_000652,11.9,3.9,7.9
ZIts2XH28SA_000772,14.9,3.1,4.5
ZIts2XH28SA_000922,10.9,5.1,8.1
ZIts2XH28SA_001032,9.9,4.7,5.9
ZIts2XH28SA_001572,9.9,3.4,8.3
ZIts2XH28SA_001882,12.3,7.2,11.1
ZIts2XH28SA_002006,11.9,4.7,9.8
ZIts2XH28SA_002126,7.9,2.4,5.1
ZIts2XH28SA_002206,10.3,4.2,9.9
ZIts2XH28SA_002310,9.1,4.2,6.4
ZIts2XH28SA_002713,10.6,5.2,8.0
ZIts2XH28SA_002935,8.9,2.6,6.4
ZIts2XH28SA_003025,6.1,2.7,4.2
ZIts2XH28SA_003087,4.6,2.0,4.6
ZIts2XH28SA_004522,14.4,5.2,11.5
Zpo0kwg1XEQ_000256,6.4,1.8,3.2
Zpo0kwg1XEQ_000942,10.0,3.2,7.5
Zpo0kwg1XEQ_001134,8.3,2.8,4.8
Zpo0kwg1XEQ_001299,9.9,2.4,7.3
Zpo0kwg1XEQ_001399,7.8,3.4,5.2
Zpo0kwg1XEQ_001547,14.2,4.5,6.9
Zpo0kwg1XEQ_001906,7.2,3.8,5.0
Zpo0kwg1XEQ_002225,9.6,4.7,5.2
Zpo0kwg1XEQ_002704,9.0,4.1,4.8
Zpo0kwg1XEQ_002984,10.2,4.4,6.4
Zpo0kwg1XEQ_003322,8.3,2.1,4.6
Zpo0kwg1XEQ_003491,12.9,6.4,9.1
a_VxrUq9PmA_000386,18.9,4.8,7.6
a_VxrUq9PmA_000576,7.9,4.9,7.9
a_VxrUq9PmA_000756,11.0,3.7,7.7
a_VxrUq9PmA_001247,12.0,5.4,8.6
a_VxrUq9PmA_001368,13.9,3.5,10.5
a_VxrUq9PmA_001718,12.8,6.7,9.7
a_VxrUq9PmA_001847,10.9,3.9,10.9
a_VxrUq9PmA_002497,18.4,4.8,16.6
a_VxrUq9PmA_002787,10.6,3.4,7.4
a_VxrUq9PmA_002894,13.9,5.0,9.9
a_VxrUq9PmA_003034,10.9,4.7,10.8
a_VxrUq9PmA_003144,11.0,2.2,5.9
a_VxrUq9PmA_003255,14.9,3.2,9.3
a_VxrUq9PmA_003973,10.6,3.8,6.0
a_VxrUq9PmA_004170,14.0,3.5,14.0
a_VxrUq9PmA_004850,16.0,1.6,4.8
a_VxrUq9PmA_005011,13.9,4.7,13.7
a_VxrUq9PmA_005151,10.0,4.6,7.4
a_VxrUq9PmA_005252,10.9,3.1,7.5
a_VxrUq9PmA_005362,8.9,1.8,4.8
ahKX0rtdMJc_000181,10.9,5.1,8.6
ahKX0rtdMJc_000291,7.9,2.8,5.1
ahKX0rtdMJc_000371,10.1,3.1,7.9
ahKX0rtdMJc_000672,7.9,2.6,6.3
ahKX0rtdMJc_000752,9.9,4.2,6.6
ahKX0rtdMJc_001132,15.9,6.4,15.1
ahKX0rtdMJc_001583,13.9,3.1,12.5
ahKX0rtdMJc_001723,10.3,4.8,5.9
ahKX0rtdMJc_001827,10.0,3.5,6.8
ahKX0rtdMJc_001928,9.9,3.7,5.8
ahKX0rtdMJc_002228,9.9,4.1,8.4
ahKX0rtdMJc_002328,9.9,4.3,7.5
ahKX0rtdMJc_002751,9.9,4.7,6.9
ahKX0rtdMJc_003739,9.8,3.5,5.2
ahKX0rtdMJc_003838,8.9,4.0,5.1
ahKX0rtdMJc_003928,9.9,5.9,9.7
ahKX0rtdMJc_004028,17.0,4.2,14.6
ahKX0rtdMJc_004580,14.9,3.0,5.7
ahKX0rtdMJc_004730,8.2,2.7,6.4
ahKX0rtdMJc_004813,6.9,2.9,6.4
ahKX0rtdMJc_004883,7.2,1.7,5.7
ahKX0rtdMJc_005172,17.2,5.7,8.4
bFGmOp9H3MA_000061,8.7,3.2,6.8
bFGmOp9H3MA_000149,20.5,3.8,5.1
bFGmOp9H3MA_000686,8.7,2.5,5.7
bFGmOp9H3MA_001119,10.7,3.9,4.5
bFGmOp9H3MA_001227,18.8,1.6,14.9
bFGmOp9H3MA_001633,10.4,3.0,5.8
bFGmOp9H3MA_001738,9.3,3.1,4.4
bFGmOp9H3MA_002089,9.2,2.7,6.7
bFGmOp9H3MA_002182,7.9,4.7,7.3
bFGmOp9H3MA_002262,11.1,4.4,7.0
bFGmOp9H3MA_002460,9.9,3.4,7.5
bFGmOp9H3MA_002560,8.5,2.5,8.4
bFGmOp9H3MA_002756,19.6,3.3,6.0
bFGmOp9H3MA_003301,10.5,3.1,5.4
bFGmOp9H3MA_003407,10.3,1.7,5.3
bFGmOp9H3MA_003511,19.6,3.9,17.8
bFGmOp9H3MA_003916,9.6,4.0,6.9
bFGmOp9H3MA_004096,8.3,1.3,4.2
bFGmOp9H3MA_004180,9.2,3.4,5.7
bFGmOp9H3MA_004273,11.7,8.7,10.7
bFGmOp9H3MA_004484,8.5,3.0,6.0
bFGmOp9H3MA_004652,9.8,1.6,7.3
bFGmOp9H3MA_005171,10.6,3.1,7.1
bFGmOp9H3MA_005403,9.6,2.2,5.8
bFGmOp9H3MA_005500,10.6,1.7,8.1
bFGmOp9H3MA_005890,7.8,2.7,5.7
bI9JzQSrEGo_000346,8.5,2.7,5.2
bI9JzQSrEGo_000779,11.2,5.1,9.1
bI9JzQSrEGo_000978,7.2,2.6,3.3
bI9JzQSrEGo_001403,5.7,0.3,3.0
bI9JzQSrEGo_001598,7.7,3.0,6.3
bI9JzQSrEGo_001814,7.5,1.6,3.6
bI9JzQSrEGo_001890,8.3,1.4,3.3
bI9JzQSrEGo_002106,8.4,2.5,3.8
bI9JzQSrEGo_002469,10.0,2.8,5.7
bI9JzQSrEGo_002905,9.8,2.6,5.9
bI9JzQSrEGo_003004,10.7,4.8,9.4
bI9JzQSrEGo_003112,8.5,3.1,7.7
bI9JzQSrEGo_003601,10.5,3.9,9.0
bI9JzQSrEGo_003944,10.6,3.7,9.9
bI9JzQSrEGo_004051,6.0,2.8,5.6
bI9JzQSrEGo_004112,15.0,3.3,7.1
bI9JzQSrEGo_004353,8.7,3.1,6.6
bI9JzQSrEGo_004534,6.4,2.3,3.4
bI9JzQSrEGo_005086,8.3,1.2,3.9
bI9JzQSrEGo_005170,7.9,2.5,5.5
bcpfYpmDcp0_000052,10.3,3.4,6.0
bcpfYpmDcp0_000156,8.6,3.8,6.2
bcpfYpmDcp0_000243,8.0,2.5,6.3
bcpfYpmDcp0_000324,11.6,3.9,6.1
bcpfYpmDcp0_000624,12.1,3.4,10.6
bcpfYpmDcp0_000746,7.1,2.8,5.5
bcpfYpmDcp0_000888,8.3,2.8,7.0
bcpfYpmDcp0_001132,8.0,2.6,4.4
bcpfYpmDcp0_001305,8.9,2.8,8.9
bcpfYpmDcp0_001395,8.8,2.8,8.8
bcpfYpmDcp0_001580,7.2,5.2,7.1
bcpfYpmDcp0_001741,9.6,4.1,8.3
bcpfYpmDcp0_001895,10.8,3.6,7.4
bcpfYpmDcp0_002004,6.8,1.4,5.0
bcpfYpmDcp0_002167,7.8,4.9,6.5
bcpfYpmDcp0_002436,3.4,2.1,3.4
bcpfYpmDcp0_002666,11.7,3.2,6.1
bcpfYpmDcp0_002784,7.8,2.1,2.9
bcpfYpmDcp0_002863,10.5,3.4,5.9
bcpfYpmDcp0_003106,6.7,1.9,3.1
bcpfYpmDcp0_003258,11.8,4.8,9.0
bcpfYpmDcp0_003377,6.6,2.6,5.5
bcpfYpmDcp0_004170,10.6,7.4,10.6
bhA2ckvE-TQ_000421,10.0,4.3,7.5
bhA2ckvE-TQ_000522,8.9,3.0,4.1
bhA2ckvE-TQ_000612,10.9,3.7,7.7
bhA2ckvE-TQ_000836,10.9,3.9,7.4
bhA2ckvE-TQ_001056,9.9,6.7,9.1
bhA2ckvE-TQ_001156,9.9,4.7,9.8
bhA2ckvE-TQ_001256,12.6,3.8,10.1
bhA2ckvE-TQ_001383,9.9,2.8,6.9
bhA2ckvE-TQ_001483,12.7,2.8,5.0
bhA2ckvE-TQ_001611,7.9,2.0,3.7
bhA2ckvE-TQ_001797,12.0,5.3,9.0
bhA2ckvE-TQ_001918,11.3,1.5,3.9
bhA2ckvE-TQ_002032,14.9,1.2,4.1
bhA2ckvE-TQ_002322,10.3,3.7,10.2
bhA2ckvE-TQ_002907,11.2,4.4,6.5
bhA2ckvE-TQ_003020,10.5,3.9,8.9
bhA2ckvE-TQ_003592,15.8,5.4,9.4
bhA2ckvE-TQ_004301,9.9,3.0,7.8
bhA2ckvE-TQ_004500,12.7,3.6,9.1
bhA2ckvE-TQ_004628,15.9,5.9,9.4
bhA2ckvE-TQ_005064,11.3,5.3,8.9
bhA2ckvE-TQ_005769,11.7,3.0,8.2
cfrLchAShxQ_000061,15.0,3.1,10.0
cfrLchAShxQ_000310,9.5,2.5,6.2
cfrLchAShxQ_000752,13.3,5.6,9.8
cfrLchAShxQ_000987,5.6,0.2,4.1
cfrLchAShxQ_001044,6.9,2.1,5.6
cfrLchAShxQ_001208,8.4,3.4,6.0
cfrLchAShxQ_001402,11.2,4.5,6.9
cfrLchAShxQ_001784,10.1,4.7,6.0
cfrLchAShxQ_001886,9.6,4.3,5.9
cfrLchAShxQ_002078,7.4,4.7,6.4
cfrLchAShxQ_002265,9.6,3.5,7.4
cfrLchAShxQ_002362,10.6,2.1,9.1
cfrLchAShxQ_003330,7.5,2.8,5.6
cfrLchAShxQ_003805,9.0,3.4,7.6
cfrLchAShxQ_003896,8.9,5.0,7.5
cfrLchAShxQ_004183,7.6,3.1,4.1
cfrLchAShxQ_004342,14.0,4.1,12.4
cfrLchAShxQ_004572,8.9,1.0,4.8
cfrLchAShxQ_004926,6.2,2.0,4.6
cfrLchAShxQ_004989,7.5,4.1,6.2
cfrLchAShxQ_005102,9.3,3.4,7.7
d2SCftR5sWc_000073,11.7,5.4,9.6
d2SCftR5sWc_000301,10.9,3.4,8.2
d2SCftR5sWc_000411,8.9,3.2,6.3
d2SCftR5sWc_000501,10.9,4.1,10.9
d2SCftR5sWc_000611,9.9,4.4,9.9
d2SCftR5sWc_000711,14.9,3.6,11.5
d2SCftR5sWc_000861,25.9,3.5,23.4
d2SCftR5sWc_001121,17.9,8.3,12.8
d2SCftR5sWc_001301,9.9,2.3,8.9
d2SCftR5sWc_001401,9.9,0.2,6.3
d2SCftR5sWc_001995,9.9,1.8,4.3
d2SCftR5sWc_002516,10.9,2.8,5.1
d2SCftR5sWc_002626,11.9,2.3,8.7
d2SCftR5sWc_003144,11.9,3.8,11.9
d2SCftR5sWc_003264,9.9,2.2,6.2
d2SCftR5sWc_003574,8.9,2.1,4.4
d2SCftR5sWc_003792,8.9,3.5,6.7
d2SCftR5sWc_004173,9.9,2.8,7.0
d2SCftR5sWc_004699,12.1,3.3,6.5
d2SCftR5sWc_004821,16.3,3.5,11.7
dZG1VKsgs60_000073,13.9,8.7,10.9
dZG1VKsgs60_000213,26.8,4.7,9.6
dZG1VKsgs60_000482,9.9,5.1,6.1
dZG1VKsgs60_000702,12.0,8.6,12.0
dZG1VKsgs60_000936,9.9,4.6,8.7
dZG1VKsgs60_001036,15.5,6.7,14.2
dZG1VKsgs60_001192,10.0,5.3,7.9
dZG1VKsgs60_001563,9.1,2.8,5.5
dZG1VKsgs60_002588,7.9,2.6,4.7
dZG1VKsgs60_002668,9.9,3.8,7.6
dZG1VKsgs60_002869,17.1,12.2,13.9
dZG1VKsgs60_003041,10.1,3.3,8.6
dZG1VKsgs60_003143,10.3,2.7,10.3
dZG1VKsgs60_003247,12.4,2.9,6.2
dZG1VKsgs60_003443,9.9,3.5,6.0
dZG1VKsgs60_003543,6.9,2.8,5.3
dZG1VKsgs60_003613,10.1,2.4,8.6
dZG1VKsgs60_004185,11.3,4.7,9.5
dZG1VKsgs60_004299,17.0,7.6,10.6
dZG1VKsgs60_004470,14.8,2.1,5.1
dZG1VKsgs60_004872,11.9,5.6,9.3
dZG1VKsgs60_005312,11.9,4.4,6.4
dZG1VKsgs60_005757,11.8,5.4,11.8
e3hXj7S3QyA_000781,7.0,2.5,4.6
e3hXj7S3QyA_001070,6.9,2.6,6.9
e3hXj7S3QyA_001260,6.5,1.8,4.9
e3hXj7S3QyA_001344,14.1,7.6,13.4
eA-kbOZ1_sc_001173,4.2,2.8,4.2
eA-kbOZ1_sc_001433,5.8,1.5,4.3
eN6y6-4C1Rc_000052,10.6,3.4,6.8
eN6y6-4C1Rc_000162,10.1,4.5,10.1
eN6y6-4C1Rc_000630,9.1,3.4,5.0
eN6y6-4C1Rc_000726,8.3,2.8,4.5
eN6y6-4C1Rc_000988,10.0,2.9,10.0
eN6y6-4C1Rc_001093,10.2,6.4,8.8
eN6y6-4C1Rc_001431,9.2,1.9,7.2
eN6y6-4C1Rc_002023,11.3,5.0,8.0
eN6y6-4C1Rc_003060,7.7,3.5,4.7
eN6y6-4C1Rc_003230,11.8,4.7,7.3
eN6y6-4C1Rc_003681,9.1,2.1,6.1
